"country_region","semana","casos_semana","crescimento_pct_wow"
"Brazil","2020-06-15","215717","22.66"
"Brazil","2020-06-22","260802","20.90"
"Brazil","2020-06-29","258912","-0.72"
"Brazil","2020-07-06","261626","1.05"
"Brazil","2020-07-13","233708","-10.67"
"Brazil","2020-07-20","320702","37.22"
"Brazil","2020-07-27","23284","-92.74"
"Brunei","2020-01-20","0",NULL
"Brunei","2020-01-27","0",NULL
"Brunei","2020-02-03","0",NULL
"Brunei","2020-02-10","0",NULL
"Brunei","2020-02-17","0",NULL
"Brunei","2020-02-24","0",NULL
"Brunei","2020-03-02","0",NULL
"Brunei","2020-03-09","50",NULL
"Brunei","2020-03-16","38","-24.00"
"Brunei","2020-03-23","38","0.00"
"Brunei","2020-03-30","9","-76.32"
"Brunei","2020-04-06","1","-88.89"
"Brunei","2020-04-13","2","100.00"
"Brunei","2020-04-20","0","-100.00"
"Brunei","2020-04-27","0",NULL
"Brunei","2020-05-04","3",NULL
"Brunei","2020-05-11","0","-100.00"
"Brunei","2020-05-18","0",NULL
"Brunei","2020-05-25","0",NULL
"Brunei","2020-06-01","0",NULL
"Brunei","2020-06-08","0",NULL
"Brunei","2020-06-15","0",NULL
"Brunei","2020-06-22","0",NULL
"Brunei","2020-06-29","0",NULL
"Brunei","2020-07-06","0",NULL
"Brunei","2020-07-13","0",NULL
"Brunei","2020-07-20","0",NULL
"Brunei","2020-07-27","0",NULL
"Bulgaria","2020-01-20","0",NULL
"Bulgaria","2020-01-27","0",NULL
"Bulgaria","2020-02-03","0",NULL
"Bulgaria","2020-02-10","0",NULL
"Bulgaria","2020-02-17","0",NULL
"Bulgaria","2020-02-24","0",NULL
"Bulgaria","2020-03-02","4",NULL
"Bulgaria","2020-03-09","47","1075.00"
"Bulgaria","2020-03-16","136","189.36"
"Bulgaria","2020-03-23","159","16.91"
"Bulgaria","2020-03-30","185","16.35"
"Bulgaria","2020-04-06","144","-22.16"
"Bulgaria","2020-04-13","219","52.08"
"Bulgaria","2020-04-20","406","85.39"
"Bulgaria","2020-04-27","318","-21.67"
"Bulgaria","2020-05-04","347","9.12"
"Bulgaria","2020-05-11","246","-29.11"
"Bulgaria","2020-05-18","216","-12.20"
"Bulgaria","2020-05-25","86","-60.19"
"Bulgaria","2020-06-01","214","148.84"
"Bulgaria","2020-06-08","563","163.08"
"Bulgaria","2020-06-15","615","9.24"
"Bulgaria","2020-06-22","786","27.80"
"Bulgaria","2020-06-29","1049","33.46"
"Bulgaria","2020-07-06","1512","44.14"
"Bulgaria","2020-07-13","1481","-2.05"
"Bulgaria","2020-07-20","1694","14.38"
"Bulgaria","2020-07-27","194","-88.55"
"Burkina Faso","2020-01-20","0",NULL
"Burkina Faso","2020-01-27","0",NULL
"Burkina Faso","2020-02-03","0",NULL
"Burkina Faso","2020-02-10","0",NULL
"Burkina Faso","2020-02-17","0",NULL
"Burkina Faso","2020-02-24","0",NULL
"Burkina Faso","2020-03-02","0",NULL
"Burkina Faso","2020-03-09","3",NULL
"Burkina Faso","2020-03-16","72","2300.00"
"Burkina Faso","2020-03-23","147","104.17"
"Burkina Faso","2020-03-30","123","-16.33"
"Burkina Faso","2020-04-06","152","23.58"
"Burkina Faso","2020-04-13","79","-48.03"
"Burkina Faso","2020-04-20","56","-29.11"
"Burkina Faso","2020-04-27","30","-46.43"
"Burkina Faso","2020-05-04","89","196.67"
"Burkina Faso","2020-05-11","45","-49.44"
"Burkina Faso","2020-05-18","18","-60.00"
"Burkina Faso","2020-05-25","33","83.33"
"Burkina Faso","2020-06-01","42","27.27"
"Burkina Faso","2020-06-08","5","-88.10"
"Burkina Faso","2020-06-15","9","80.00"
"Burkina Faso","2020-06-22","56","522.22"
"Burkina Faso","2020-06-29","28","-50.00"
"Burkina Faso","2020-07-06","49","75.00"
"Burkina Faso","2020-07-13","16","-67.35"
"Burkina Faso","2020-07-20","34","112.50"
"Burkina Faso","2020-07-27","14","-58.82"
"Burma","2020-01-20","0",NULL
"Burma","2020-01-27","0",NULL
"Burma","2020-02-03","0",NULL
"Burma","2020-02-10","0",NULL
"Burma","2020-02-17","0",NULL
"Burma","2020-02-24","0",NULL
"Burma","2020-03-02","0",NULL
"Burma","2020-03-09","0",NULL
"Burma","2020-03-16","0",NULL
"Burma","2020-03-23","10",NULL
"Burma","2020-03-30","11","10.00"
"Burma","2020-04-06","20","81.82"
"Burma","2020-04-13","70","250.00"
"Burma","2020-04-20","35","-50.00"
"Burma","2020-04-27","9","-74.29"
"Burma","2020-05-04","25","177.78"
"Burma","2020-05-11","4","-84.00"
"Burma","2020-05-18","17","325.00"
"Burma","2020-05-25","23","35.29"
"Burma","2020-06-01","18","-21.74"
"Burma","2020-06-08","19","5.56"
"Burma","2020-06-15","29","52.63"
"Burma","2020-06-22","9","-68.97"
"Burma","2020-06-29","14","55.56"
"Burma","2020-07-06","18","28.57"
"Burma","2020-07-13","10","-44.44"
"Burma","2020-07-20","9","-10.00"
"Burma","2020-07-27","0","-100.00"
"Burundi","2020-01-20","0",NULL
"Burundi","2020-01-27","0",NULL
"Burundi","2020-02-03","0",NULL
"Burundi","2020-02-10","0",NULL
"Burundi","2020-02-17","0",NULL
"Burundi","2020-02-24","0",NULL
"Burundi","2020-03-02","0",NULL
"Burundi","2020-03-09","0",NULL
"Burundi","2020-03-16","0",NULL
"Burundi","2020-03-23","0",NULL
"Burundi","2020-03-30","3",NULL
"Burundi","2020-04-06","2","-33.33"
"Burundi","2020-04-13","0","-100.00"
"Burundi","2020-04-20","6",NULL
"Burundi","2020-04-27","4","-33.33"
"Burundi","2020-05-04","0","-100.00"
"Burundi","2020-05-11","8",NULL
"Burundi","2020-05-18","19","137.50"
"Burundi","2020-05-25","21","10.53"
"Burundi","2020-06-01","20","-4.76"
"Burundi","2020-06-08","2","-90.00"
"Burundi","2020-06-15","59","2850.00"
"Burundi","2020-06-22","26","-55.93"
"Burundi","2020-06-29","21","-19.23"
"Burundi","2020-07-06","0","-100.00"
"Burundi","2020-07-13","119",NULL
"Burundi","2020-07-20","51","-57.14"
"Burundi","2020-07-27","17","-66.67"
"Cabo Verde","2020-01-20","0",NULL
"Cabo Verde","2020-01-27","0",NULL
"Cabo Verde","2020-02-03","0",NULL
"Cabo Verde","2020-02-10","0",NULL
"Cabo Verde","2020-02-17","0",NULL
"Cabo Verde","2020-02-24","0",NULL
"Cabo Verde","2020-03-02","0",NULL
"Cabo Verde","2020-03-09","0",NULL
"Cabo Verde","2020-03-16","3",NULL
"Cabo Verde","2020-03-23","3","0.00"
"Cabo Verde","2020-03-30","1","-66.67"
"Cabo Verde","2020-04-06","1","0.00"
"Cabo Verde","2020-04-13","53","5200.00"
"Cabo Verde","2020-04-20","45","-15.09"
"Cabo Verde","2020-04-27","59","31.11"
"Cabo Verde","2020-05-04","81","37.29"
"Cabo Verde","2020-05-11","82","1.23"
"Cabo Verde","2020-05-18","52","-36.59"
"Cabo Verde","2020-05-25","55","5.77"
"Cabo Verde","2020-06-01","119","116.36"
"Cabo Verde","2020-06-08","196","64.71"
"Cabo Verde","2020-06-15","140","-28.57"
"Cabo Verde","2020-06-22","265","89.29"
"Cabo Verde","2020-06-29","296","11.70"
"Cabo Verde","2020-07-06","172","-41.89"
"Cabo Verde","2020-07-13","422","145.35"
"Cabo Verde","2020-07-20","262","-37.91"
"Cabo Verde","2020-07-27","21","-91.98"
"Cambodia","2020-01-20","0",NULL
"Cambodia","2020-01-27","1",NULL
"Cambodia","2020-02-03","0","-100.00"
"Cambodia","2020-02-10","0",NULL
"Cambodia","2020-02-17","0",NULL
"Cambodia","2020-02-24","0",NULL
"Cambodia","2020-03-02","1",NULL
"Cambodia","2020-03-09","5","400.00"
"Cambodia","2020-03-16","77","1440.00"
"Cambodia","2020-03-23","19","-75.32"
"Cambodia","2020-03-30","11","-42.11"
"Cambodia","2020-04-06","8","-27.27"
"Cambodia","2020-04-13","0","-100.00"
"Cambodia","2020-04-20","0",NULL
"Cambodia","2020-04-27","0",NULL
"Cambodia","2020-05-04","0",NULL
"Cambodia","2020-05-11","0",NULL
"Cambodia","2020-05-18","2",NULL
"Cambodia","2020-05-25","1","-50.00"
"Cambodia","2020-06-01","1","0.00"
"Cambodia","2020-06-08","2","100.00"
"Cambodia","2020-06-15","1","-50.00"
"Cambodia","2020-06-22","12","1100.00"
"Cambodia","2020-06-29","0","-100.00"
"Cambodia","2020-07-06","15",NULL
"Cambodia","2020-07-13","15","0.00"
"Cambodia","2020-07-20","54","260.00"
"Cambodia","2020-07-27","1","-98.15"
"Cameroon","2020-01-20","0",NULL
"Cameroon","2020-01-27","0",NULL
"Cameroon","2020-02-03","0",NULL
"Cameroon","2020-02-10","0",NULL
"Cameroon","2020-02-17","0",NULL
"Cameroon","2020-02-24","0",NULL
"Cameroon","2020-03-02","2",NULL
"Cameroon","2020-03-09","0","-100.00"
"Cameroon","2020-03-16","38",NULL
"Cameroon","2020-03-23","99","160.53"
"Cameroon","2020-03-30","511","416.16"
"Cameroon","2020-04-06","170","-66.73"
"Cameroon","2020-04-13","197","15.88"
"Cameroon","2020-04-20","604","206.60"
"Cameroon","2020-04-27","456","-24.50"
"Cameroon","2020-05-04","502","10.09"
"Cameroon","2020-05-11","526","4.78"
"Cameroon","2020-05-18","1785","239.35"
"Cameroon","2020-05-25","1014","-43.19"
"Cameroon","2020-06-01","2004","97.63"
"Cameroon","2020-06-08","773","-61.43"
"Cameroon","2020-06-15","3211","315.39"
"Cameroon","2020-06-22","700","-78.20"
"Cameroon","2020-06-29","0","-100.00"
"Cameroon","2020-07-06","2581",NULL
"Cameroon","2020-07-13","984","-61.88"
"Cameroon","2020-07-20","551","-44.00"
"Cameroon","2020-07-27","402","-27.04"
"Canada","2020-01-20","1",NULL
"Canada","2020-01-27","3","200.00"
"Canada","2020-02-03","3","0.00"
"Canada","2020-02-10","0","-100.00"
"Canada","2020-02-17","2",NULL
"Canada","2020-02-24","15","650.00"
"Canada","2020-03-02","40","166.67"
"Canada","2020-03-09","186","365.00"
"Canada","2020-03-16","1206","548.39"
"Canada","2020-03-23","4811","298.92"
"Canada","2020-03-30","9476","96.97"
"Canada","2020-04-06","8543","-9.85"
"Canada","2020-04-13","11334","32.67"
"Canada","2020-04-20","12400","9.41"
"Canada","2020-04-27","12470","0.56"
"Canada","2020-05-04","9587","-23.12"
"Canada","2020-05-11","8241","-14.04"
"Canada","2020-05-18","7774","-5.67"
"Canada","2020-05-25","6373","-18.02"
"Canada","2020-06-01","4700","-26.25"
"Canada","2020-06-08","3226","-31.36"
"Canada","2020-06-15","2674","-17.11"
"Canada","2020-06-22","2115","-20.91"
"Canada","2020-06-29","2201","4.07"
"Canada","2020-07-06","1954","-11.22"
"Canada","2020-07-13","2820","44.32"
"Canada","2020-07-20","3621","28.40"
"Canada","2020-07-27","682","-81.17"
"Central African Republic","2020-01-20","0",NULL
"Central African Republic","2020-01-27","0",NULL
"Central African Republic","2020-02-03","0",NULL
"Central African Republic","2020-02-10","0",NULL
"Central African Republic","2020-02-17","0",NULL
"Central African Republic","2020-02-24","0",NULL
"Central African Republic","2020-03-02","0",NULL
"Central African Republic","2020-03-09","1",NULL
"Central African Republic","2020-03-16","2","100.00"
"Central African Republic","2020-03-23","0","-100.00"
"Central African Republic","2020-03-30","5",NULL
"Central African Republic","2020-04-06","0","-100.00"
"Central African Republic","2020-04-13","4",NULL
"Central African Republic","2020-04-20","7","75.00"
"Central African Republic","2020-04-27","53","657.14"
"Central African Republic","2020-05-04","71","33.96"
"Central African Republic","2020-05-11","184","159.15"
"Central African Republic","2020-05-18","277","50.54"
"Central African Republic","2020-05-25","407","46.93"
"Central African Republic","2020-06-01","623","53.07"
"Central African Republic","2020-06-08","423","-32.10"
"Central African Republic","2020-06-15","751","77.54"
"Central African Republic","2020-06-22","621","-17.31"
"Central African Republic","2020-06-29","540","-13.04"
"Central African Republic","2020-07-06","319","-40.93"
"Central African Republic","2020-07-13","197","-38.24"
"Central African Republic","2020-07-20","114","-42.13"
"Central African Republic","2020-07-27","0","-100.00"
"Chad","2020-01-20","0",NULL
"Chad","2020-01-27","0",NULL
"Chad","2020-02-03","0",NULL
"Chad","2020-02-10","0",NULL
"Chad","2020-02-17","0",NULL
"Chad","2020-02-24","0",NULL
"Chad","2020-03-02","0",NULL
"Chad","2020-03-09","0",NULL
"Chad","2020-03-16","1",NULL
"Chad","2020-03-23","2","100.00"
"Chad","2020-03-30","6","200.00"
"Chad","2020-04-06","9","50.00"
"Chad","2020-04-13","15","66.67"
"Chad","2020-04-20","13","-13.33"
"Chad","2020-04-27","71","446.15"
"Chad","2020-05-04","205","188.73"
"Chad","2020-05-11","181","-11.71"
"Chad","2020-05-18","172","-4.97"
"Chad","2020-05-25","103","-40.12"
"Chad","2020-06-01","59","-42.72"
"Chad","2020-06-08","13","-77.97"
"Chad","2020-06-15","8","-38.46"
"Chad","2020-06-22","8","0.00"
"Chad","2020-06-29","6","-25.00"
"Chad","2020-07-06","8","33.33"
"Chad","2020-07-13","9","12.50"
"Chad","2020-07-20","26","188.89"
"Chad","2020-07-27","7","-73.08"
"Chile","2020-01-20","0",NULL
"Chile","2020-01-27","0",NULL
"Chile","2020-02-03","0",NULL
"Chile","2020-02-10","0",NULL
"Chile","2020-02-17","2",NULL
"Chile","2020-02-24","7","250.00"
"Chile","2020-03-02","11","57.14"
"Chile","2020-03-09","81","636.36"
"Chile","2020-03-16","586","623.46"
"Chile","2020-03-23","1558","165.87"
"Chile","2020-03-30","2420","55.33"
"Chile","2020-04-06","2987","23.43"
"Chile","2020-04-13","3304","10.61"
"Chile","2020-04-20","4054","22.70"
"Chile","2020-04-27","7431","83.30"
"Chile","2020-05-04","11414","53.60"
"Chile","2020-05-11","18514","62.20"
"Chile","2020-05-18","31627","70.83"
"Chile","2020-05-25","39554","25.06"
"Chile","2020-06-01","43206","9.23"
"Chile","2020-06-08","41816","-3.22"
"Chile","2020-06-15","33783","-19.21"
"Chile","2020-06-22","29627","-12.30"
"Chile","2020-06-29","23550","-20.51"
"Chile","2020-07-06","19509","-17.16"
"Chile","2020-07-13","15889","-18.56"
"Chile","2020-07-20","14860","-6.48"
"Chile","2020-07-27","2133","-85.65"
"China","2020-01-20","1527",NULL
"China","2020-01-27","14555","853.18"
"China","2020-02-03","23199","59.39"
"China","2020-02-10","30684","32.26"
"China","2020-02-17","6509","-78.79"
"China","2020-02-24","2910","-55.29"
"China","2020-03-02","891","-69.38"
"China","2020-03-09","180","-79.80"
"China","2020-03-16","432","140.00"
"China","2020-03-23","687","59.03"
"China","2020-03-30","480","-30.13"
"China","2020-04-06","532","10.83"
"China","2020-04-13","671","26.13"
"China","2020-04-20","107","-84.05"
"China","2020-04-27","52","-51.40"
"China","2020-05-04","46","-11.54"
"China","2020-05-11","44","-4.35"
"China","2020-05-18","41","-6.82"
"China","2020-05-25","51","24.39"
"China","2020-06-01","46","-9.80"
"China","2020-06-08","144","213.04"
"China","2020-06-15","237","64.58"
"China","2020-06-22","185","-21.94"
"China","2020-06-29","114","-38.38"
"China","2020-07-06","246","115.79"
"China","2020-07-13","386","56.91"
"China","2020-07-20","1067","176.42"
"China","2020-07-27","213","-80.04"
"Colombia","2020-01-20","0",NULL
"Colombia","2020-01-27","0",NULL
"Colombia","2020-02-03","0",NULL
"Colombia","2020-02-10","0",NULL
"Colombia","2020-02-17","0",NULL
"Colombia","2020-02-24","0",NULL
"Colombia","2020-03-02","1",NULL
"Colombia","2020-03-09","33","3200.00"
"Colombia","2020-03-16","197","496.97"
"Colombia","2020-03-23","471","139.09"
"Colombia","2020-03-30","783","66.24"
"Colombia","2020-04-06","1291","64.88"
"Colombia","2020-04-13","1016","-21.30"
"Colombia","2020-04-20","1587","56.20"
"Colombia","2020-04-27","2289","44.23"
"Colombia","2020-05-04","3395","48.32"
"Colombia","2020-05-11","4511","32.87"
"Colombia","2020-05-18","5601","24.16"
"Colombia","2020-05-25","8208","46.55"
"Colombia","2020-06-01","9853","20.04"
"Colombia","2020-06-08","11703","18.78"
"Colombia","2020-06-15","17713","51.35"
"Colombia","2020-06-22","23117","30.51"
"Colombia","2020-06-29","25341","9.62"
"Colombia","2020-07-06","33335","31.55"
"Colombia","2020-07-13","46833","40.49"
"Colombia","2020-07-20","43517","-7.08"
"Colombia","2020-07-27","16306","-62.53"
"Comoros","2020-01-20","0",NULL
"Comoros","2020-01-27","0",NULL
"Comoros","2020-02-03","0",NULL
"Comoros","2020-02-10","0",NULL
"Comoros","2020-02-17","0",NULL
"Comoros","2020-02-24","0",NULL
"Comoros","2020-03-02","0",NULL
"Comoros","2020-03-09","0",NULL
"Comoros","2020-03-16","0",NULL
"Comoros","2020-03-23","0",NULL
"Comoros","2020-03-30","0",NULL
"Comoros","2020-04-06","0",NULL
"Comoros","2020-04-13","0",NULL
"Comoros","2020-04-20","0",NULL
"Comoros","2020-04-27","3",NULL
"Comoros","2020-05-04","8","166.67"
"Comoros","2020-05-11","0","-100.00"
"Comoros","2020-05-18","76",NULL
"Comoros","2020-05-25","19","-75.00"
"Comoros","2020-06-01","35","84.21"
"Comoros","2020-06-08","35","0.00"
"Comoros","2020-06-15","71","102.86"
"Comoros","2020-06-22","25","-64.79"
"Comoros","2020-06-29","39","56.00"
"Comoros","2020-07-06","6","-84.62"
"Comoros","2020-07-13","17","183.33"
"Comoros","2020-07-20","20","17.65"
"Comoros","2020-07-27","0","-100.00"
"Congo (Brazzaville)","2020-01-20","0",NULL
"Congo (Brazzaville)","2020-01-27","0",NULL
"Congo (Brazzaville)","2020-02-03","0",NULL
"Congo (Brazzaville)","2020-02-10","0",NULL
"Congo (Brazzaville)","2020-02-17","0",NULL
"Congo (Brazzaville)","2020-02-24","0",NULL
"Congo (Brazzaville)","2020-03-02","0",NULL
"Congo (Brazzaville)","2020-03-09","1",NULL
"Congo (Brazzaville)","2020-03-16","2","100.00"
"Congo (Brazzaville)","2020-03-23","16","700.00"
"Congo (Brazzaville)","2020-03-30","26","62.50"
"Congo (Brazzaville)","2020-04-06","15","-42.31"
"Congo (Brazzaville)","2020-04-13","83","453.33"
"Congo (Brazzaville)","2020-04-20","57","-31.33"
"Congo (Brazzaville)","2020-04-27","29","-49.12"
"Congo (Brazzaville)","2020-05-04","45","55.17"
"Congo (Brazzaville)","2020-05-11","117","160.00"
"Congo (Brazzaville)","2020-05-18","96","-17.95"
"Congo (Brazzaville)","2020-05-25","124","29.17"
"Congo (Brazzaville)","2020-06-01","72","-41.94"
"Congo (Brazzaville)","2020-06-08","45","-37.50"
"Congo (Brazzaville)","2020-06-15","155","244.44"
"Congo (Brazzaville)","2020-06-22","204","31.61"
"Congo (Brazzaville)","2020-06-29","470","130.39"
"Congo (Brazzaville)","2020-07-06","471","0.21"
"Congo (Brazzaville)","2020-07-13","605","28.45"
"Congo (Brazzaville)","2020-07-20","405","-33.06"
"Congo (Brazzaville)","2020-07-27","162","-60.00"
"Congo (Kinshasa)","2020-01-20","0",NULL
"Congo (Kinshasa)","2020-01-27","0",NULL
"Congo (Kinshasa)","2020-02-03","0",NULL
"Congo (Kinshasa)","2020-02-10","0",NULL
"Congo (Kinshasa)","2020-02-17","0",NULL
"Congo (Kinshasa)","2020-02-24","0",NULL
"Congo (Kinshasa)","2020-03-02","0",NULL
"Congo (Kinshasa)","2020-03-09","2",NULL
"Congo (Kinshasa)","2020-03-16","28","1300.00"
"Congo (Kinshasa)","2020-03-23","35","25.00"
"Congo (Kinshasa)","2020-03-30","89","154.29"
"Congo (Kinshasa)","2020-04-06","80","-10.11"
"Congo (Kinshasa)","2020-04-13","93","16.25"
"Congo (Kinshasa)","2020-04-20","115","23.66"
"Congo (Kinshasa)","2020-04-27","232","101.74"
"Congo (Kinshasa)","2020-05-04","317","36.64"
"Congo (Kinshasa)","2020-05-11","464","46.37"
"Congo (Kinshasa)","2020-05-18","686","47.84"
"Congo (Kinshasa)","2020-05-25","929","35.42"
"Congo (Kinshasa)","2020-06-01","946","1.83"
"Congo (Kinshasa)","2020-06-08","762","-19.45"
"Congo (Kinshasa)","2020-06-15","1048","37.53"
"Congo (Kinshasa)","2020-06-22","1001","-4.48"
"Congo (Kinshasa)","2020-06-29","584","-41.66"
"Congo (Kinshasa)","2020-07-06","622","6.51"
"Congo (Kinshasa)","2020-07-13","370","-40.51"
"Congo (Kinshasa)","2020-07-20","428","15.68"
"Congo (Kinshasa)","2020-07-27","13","-96.96"
"Costa Rica","2020-01-20","0",NULL
"Costa Rica","2020-01-27","0",NULL
"Costa Rica","2020-02-03","0",NULL
"Costa Rica","2020-02-10","0",NULL
"Costa Rica","2020-02-17","0",NULL
"Costa Rica","2020-02-24","0",NULL
"Costa Rica","2020-03-02","5",NULL
"Costa Rica","2020-03-09","22","340.00"
"Costa Rica","2020-03-16","107","386.36"
"Costa Rica","2020-03-23","180","68.22"
"Costa Rica","2020-03-30","140","-22.22"
"Costa Rica","2020-04-06","141","0.71"
"Costa Rica","2020-04-13","65","-53.90"
"Costa Rica","2020-04-20","35","-46.15"
"Costa Rica","2020-04-27","44","25.71"
"Costa Rica","2020-05-04","53","20.45"
"Costa Rica","2020-05-11","71","33.96"
"Costa Rica","2020-05-18","67","-5.63"
"Costa Rica","2020-05-25","126","88.06"
"Costa Rica","2020-06-01","262","107.94"
"Costa Rica","2020-06-08","397","51.53"
"Costa Rica","2020-06-15","498","25.44"
"Costa Rica","2020-06-22","917","84.14"
"Costa Rica","2020-06-29","1866","103.49"
"Costa Rica","2020-07-06","2600","39.34"
"Costa Rica","2020-07-13","3518","35.31"
"Costa Rica","2020-07-20","4115","16.97"
"Costa Rica","2020-07-27","612","-85.13"
"Cote d'Ivoire","2020-01-20","0",NULL
"Cote d'Ivoire","2020-01-27","0",NULL
"Cote d'Ivoire","2020-02-03","0",NULL
"Cote d'Ivoire","2020-02-10","0",NULL
"Cote d'Ivoire","2020-02-17","0",NULL
"Cote d'Ivoire","2020-02-24","0",NULL
"Cote d'Ivoire","2020-03-02","0",NULL
"Cote d'Ivoire","2020-03-09","1",NULL
"Cote d'Ivoire","2020-03-16","13","1200.00"
"Cote d'Ivoire","2020-03-23","151","1061.54"
"Cote d'Ivoire","2020-03-30","96","-36.42"
"Cote d'Ivoire","2020-04-06","313","226.04"
"Cote d'Ivoire","2020-04-13","273","-12.78"
"Cote d'Ivoire","2020-04-20","303","10.99"
"Cote d'Ivoire","2020-04-27","248","-18.15"
"Cote d'Ivoire","2020-05-04","302","21.77"
"Cote d'Ivoire","2020-05-11","409","35.43"
"Cote d'Ivoire","2020-05-18","267","-34.72"
"Cote d'Ivoire","2020-05-25","457","71.16"
