"country_region","semana","mortes_semana","crescimento_pct_wow"
"Brunei","2020-03-30","0","-100.00"
"Brunei","2020-04-06","0",NULL
"Brunei","2020-04-13","0",NULL
"Brunei","2020-04-20","0",NULL
"Brunei","2020-04-27","0",NULL
"Brunei","2020-05-04","0",NULL
"Brunei","2020-05-11","0",NULL
"Brunei","2020-05-18","0",NULL
"Brunei","2020-05-25","1",NULL
"Brunei","2020-06-01","0","-100.00"
"Brunei","2020-06-08","0",NULL
"Brunei","2020-06-15","1",NULL
"Brunei","2020-06-22","0","-100.00"
"Brunei","2020-06-29","0",NULL
"Brunei","2020-07-06","0",NULL
"Brunei","2020-07-13","0",NULL
"Brunei","2020-07-20","0",NULL
"Brunei","2020-07-27","0",NULL
"Bulgaria","2020-01-20","0",NULL
"Bulgaria","2020-01-27","0",NULL
"Bulgaria","2020-02-03","0",NULL
"Bulgaria","2020-02-10","0",NULL
"Bulgaria","2020-02-17","0",NULL
"Bulgaria","2020-02-24","0",NULL
"Bulgaria","2020-03-02","0",NULL
"Bulgaria","2020-03-09","2",NULL
"Bulgaria","2020-03-16","1","-50.00"
"Bulgaria","2020-03-23","5","400.00"
"Bulgaria","2020-03-30","12","140.00"
"Bulgaria","2020-04-06","9","-25.00"
"Bulgaria","2020-04-13","13","44.44"
"Bulgaria","2020-04-20","14","7.69"
"Bulgaria","2020-04-27","17","21.43"
"Bulgaria","2020-05-04","18","5.88"
"Bulgaria","2020-05-11","17","-5.56"
"Bulgaria","2020-05-18","22","29.41"
"Bulgaria","2020-05-25","10","-54.55"
"Bulgaria","2020-06-01","20","100.00"
"Bulgaria","2020-06-08","14","-30.00"
"Bulgaria","2020-06-15","25","78.57"
"Bulgaria","2020-06-22","20","-20.00"
"Bulgaria","2020-06-29","27","35.00"
"Bulgaria","2020-07-06","22","-18.52"
"Bulgaria","2020-07-13","32","45.45"
"Bulgaria","2020-07-20","40","25.00"
"Bulgaria","2020-07-27","7","-82.50"
"Burkina Faso","2020-01-20","0",NULL
"Burkina Faso","2020-01-27","0",NULL
"Burkina Faso","2020-02-03","0",NULL
"Burkina Faso","2020-02-10","0",NULL
"Burkina Faso","2020-02-17","0",NULL
"Burkina Faso","2020-02-24","0",NULL
"Burkina Faso","2020-03-02","0",NULL
"Burkina Faso","2020-03-09","0",NULL
"Burkina Faso","2020-03-16","4",NULL
"Burkina Faso","2020-03-23","8","100.00"
"Burkina Faso","2020-03-30","5","-37.50"
"Burkina Faso","2020-04-06","10","100.00"
"Burkina Faso","2020-04-13","9","-10.00"
"Burkina Faso","2020-04-20","6","-33.33"
"Burkina Faso","2020-04-27","3","-50.00"
"Burkina Faso","2020-05-04","4","33.33"
"Burkina Faso","2020-05-11","2","-50.00"
"Burkina Faso","2020-05-18","1","-50.00"
"Burkina Faso","2020-05-25","1","0.00"
"Burkina Faso","2020-06-01","0","-100.00"
"Burkina Faso","2020-06-08","0",NULL
"Burkina Faso","2020-06-15","0",NULL
"Burkina Faso","2020-06-22","0",NULL
"Burkina Faso","2020-06-29","0",NULL
"Burkina Faso","2020-07-06","0",NULL
"Burkina Faso","2020-07-13","0",NULL
"Burkina Faso","2020-07-20","0",NULL
"Burkina Faso","2020-07-27","0",NULL
"Burma","2020-01-20","0",NULL
"Burma","2020-01-27","0",NULL
"Burma","2020-02-03","0",NULL
"Burma","2020-02-10","0",NULL
"Burma","2020-02-17","0",NULL
"Burma","2020-02-24","0",NULL
"Burma","2020-03-02","0",NULL
"Burma","2020-03-09","0",NULL
"Burma","2020-03-16","0",NULL
"Burma","2020-03-23","0",NULL
"Burma","2020-03-30","1",NULL
"Burma","2020-04-06","3","200.00"
"Burma","2020-04-13","1","-66.67"
"Burma","2020-04-20","0","-100.00"
"Burma","2020-04-27","1",NULL
"Burma","2020-05-04","0","-100.00"
"Burma","2020-05-11","0",NULL
"Burma","2020-05-18","0",NULL
"Burma","2020-05-25","0",NULL
"Burma","2020-06-01","0",NULL
"Burma","2020-06-08","0",NULL
"Burma","2020-06-15","0",NULL
"Burma","2020-06-22","0",NULL
"Burma","2020-06-29","0",NULL
"Burma","2020-07-06","0",NULL
"Burma","2020-07-13","0",NULL
"Burma","2020-07-20","0",NULL
"Burma","2020-07-27","0",NULL
"Burundi","2020-01-20","0",NULL
"Burundi","2020-01-27","0",NULL
"Burundi","2020-02-03","0",NULL
"Burundi","2020-02-10","0",NULL
"Burundi","2020-02-17","0",NULL
"Burundi","2020-02-24","0",NULL
"Burundi","2020-03-02","0",NULL
"Burundi","2020-03-09","0",NULL
"Burundi","2020-03-16","0",NULL
"Burundi","2020-03-23","0",NULL
"Burundi","2020-03-30","0",NULL
"Burundi","2020-04-06","0",NULL
"Burundi","2020-04-13","1",NULL
"Burundi","2020-04-20","0","-100.00"
"Burundi","2020-04-27","0",NULL
"Burundi","2020-05-04","0",NULL
"Burundi","2020-05-11","0",NULL
"Burundi","2020-05-18","0",NULL
"Burundi","2020-05-25","0",NULL
"Burundi","2020-06-01","0",NULL
"Burundi","2020-06-08","0",NULL
"Burundi","2020-06-15","0",NULL
"Burundi","2020-06-22","0",NULL
"Burundi","2020-06-29","0",NULL
"Burundi","2020-07-06","0",NULL
"Burundi","2020-07-13","0",NULL
"Burundi","2020-07-20","0",NULL
"Burundi","2020-07-27","0",NULL
"Cabo Verde","2020-01-20","0",NULL
"Cabo Verde","2020-01-27","0",NULL
"Cabo Verde","2020-02-03","0",NULL
"Cabo Verde","2020-02-10","0",NULL
"Cabo Verde","2020-02-17","0",NULL
"Cabo Verde","2020-02-24","0",NULL
"Cabo Verde","2020-03-02","0",NULL
"Cabo Verde","2020-03-09","0",NULL
"Cabo Verde","2020-03-16","0",NULL
"Cabo Verde","2020-03-23","1",NULL
"Cabo Verde","2020-03-30","0","-100.00"
"Cabo Verde","2020-04-06","0",NULL
"Cabo Verde","2020-04-13","0",NULL
"Cabo Verde","2020-04-20","0",NULL
"Cabo Verde","2020-04-27","1",NULL
"Cabo Verde","2020-05-04","0","-100.00"
"Cabo Verde","2020-05-11","1",NULL
"Cabo Verde","2020-05-18","0","-100.00"
"Cabo Verde","2020-05-25","1",NULL
"Cabo Verde","2020-06-01","1","0.00"
"Cabo Verde","2020-06-08","1","0.00"
"Cabo Verde","2020-06-15","2","100.00"
"Cabo Verde","2020-06-22","4","100.00"
"Cabo Verde","2020-06-29","5","25.00"
"Cabo Verde","2020-07-06","2","-60.00"
"Cabo Verde","2020-07-13","2","0.00"
"Cabo Verde","2020-07-20","1","-50.00"
"Cabo Verde","2020-07-27","0","-100.00"
"Cambodia","2020-01-20","0",NULL
"Cambodia","2020-01-27","0",NULL
"Cambodia","2020-02-03","0",NULL
"Cambodia","2020-02-10","0",NULL
"Cambodia","2020-02-17","0",NULL
"Cambodia","2020-02-24","0",NULL
"Cambodia","2020-03-02","0",NULL
"Cambodia","2020-03-09","0",NULL
"Cambodia","2020-03-16","0",NULL
"Cambodia","2020-03-23","0",NULL
"Cambodia","2020-03-30","0",NULL
"Cambodia","2020-04-06","0",NULL
"Cambodia","2020-04-13","0",NULL
"Cambodia","2020-04-20","0",NULL
"Cambodia","2020-04-27","0",NULL
"Cambodia","2020-05-04","0",NULL
"Cambodia","2020-05-11","0",NULL
"Cambodia","2020-05-18","0",NULL
"Cambodia","2020-05-25","0",NULL
"Cambodia","2020-06-01","0",NULL
"Cambodia","2020-06-08","0",NULL
"Cambodia","2020-06-15","0",NULL
"Cambodia","2020-06-22","0",NULL
"Cambodia","2020-06-29","0",NULL
"Cambodia","2020-07-06","0",NULL
"Cambodia","2020-07-13","0",NULL
"Cambodia","2020-07-20","0",NULL
"Cambodia","2020-07-27","0",NULL
"Cameroon","2020-01-20","0",NULL
"Cameroon","2020-01-27","0",NULL
"Cameroon","2020-02-03","0",NULL
"Cameroon","2020-02-10","0",NULL
"Cameroon","2020-02-17","0",NULL
"Cameroon","2020-02-24","0",NULL
"Cameroon","2020-03-02","0",NULL
"Cameroon","2020-03-09","0",NULL
"Cameroon","2020-03-16","0",NULL
"Cameroon","2020-03-23","6",NULL
"Cameroon","2020-03-30","3","-50.00"
"Cameroon","2020-04-06","3","0.00"
"Cameroon","2020-04-13","30","900.00"
"Cameroon","2020-04-20","14","-53.33"
"Cameroon","2020-04-27","8","-42.86"
"Cameroon","2020-05-04","50","525.00"
"Cameroon","2020-05-11","26","-48.00"
"Cameroon","2020-05-18","25","-3.85"
"Cameroon","2020-05-25","26","4.00"
"Cameroon","2020-06-01","21","-19.23"
"Cameroon","2020-06-08","0","-100.00"
"Cameroon","2020-06-15","91",NULL
"Cameroon","2020-06-22","10","-89.01"
"Cameroon","2020-06-29","0","-100.00"
"Cameroon","2020-07-06","46",NULL
"Cameroon","2020-07-13","14","-69.57"
"Cameroon","2020-07-20","12","-14.29"
"Cameroon","2020-07-27","6","-50.00"
"Canada","2020-01-20","0",NULL
"Canada","2020-01-27","0",NULL
"Canada","2020-02-03","0",NULL
"Canada","2020-02-10","0",NULL
"Canada","2020-02-17","0",NULL
"Canada","2020-02-24","0",NULL
"Canada","2020-03-02","0",NULL
"Canada","2020-03-09","1",NULL
"Canada","2020-03-16","19","1800.00"
"Canada","2020-03-23","43","126.32"
"Canada","2020-03-30","195","353.49"
"Canada","2020-04-06","455","133.33"
"Canada","2020-04-13","851","87.03"
"Canada","2020-04-20","1122","31.84"
"Canada","2020-04-27","1108","-1.25"
"Canada","2020-05-04","1196","7.94"
"Canada","2020-05-11","912","-23.75"
"Canada","2020-05-18","631","-30.81"
"Canada","2020-05-25","840","33.12"
"Canada","2020-06-01","503","-40.12"
"Canada","2020-06-08","341","-32.21"
"Canada","2020-06-15","264","-22.58"
"Canada","2020-06-22","100","-62.12"
"Canada","2020-06-29","157","57.00"
"Canada","2020-07-06","90","-42.68"
"Canada","2020-07-13","67","-25.56"
"Canada","2020-07-20","38","-43.28"
"Canada","2020-07-27","11","-71.05"
"Central African Republic","2020-01-20","0",NULL
"Central African Republic","2020-01-27","0",NULL
"Central African Republic","2020-02-03","0",NULL
"Central African Republic","2020-02-10","0",NULL
"Central African Republic","2020-02-17","0",NULL
"Central African Republic","2020-02-24","0",NULL
"Central African Republic","2020-03-02","0",NULL
"Central African Republic","2020-03-09","0",NULL
"Central African Republic","2020-03-16","0",NULL
"Central African Republic","2020-03-23","0",NULL
"Central African Republic","2020-03-30","0",NULL
"Central African Republic","2020-04-06","0",NULL
"Central African Republic","2020-04-13","0",NULL
"Central African Republic","2020-04-20","0",NULL
"Central African Republic","2020-04-27","0",NULL
"Central African Republic","2020-05-04","0",NULL
"Central African Republic","2020-05-11","0",NULL
"Central African Republic","2020-05-18","1",NULL
"Central African Republic","2020-05-25","1","0.00"
"Central African Republic","2020-06-01","3","200.00"
"Central African Republic","2020-06-08","2","-33.33"
"Central African Republic","2020-06-15","16","700.00"
"Central African Republic","2020-06-22","22","37.50"
"Central African Republic","2020-06-29","3","-86.36"
"Central African Republic","2020-07-06","5","66.67"
"Central African Republic","2020-07-13","2","-60.00"
"Central African Republic","2020-07-20","4","100.00"
"Central African Republic","2020-07-27","0","-100.00"
"Chad","2020-01-20","0",NULL
"Chad","2020-01-27","0",NULL
"Chad","2020-02-03","0",NULL
"Chad","2020-02-10","0",NULL
"Chad","2020-02-17","0",NULL
"Chad","2020-02-24","0",NULL
"Chad","2020-03-02","0",NULL
"Chad","2020-03-09","0",NULL
"Chad","2020-03-16","0",NULL
"Chad","2020-03-23","0",NULL
"Chad","2020-03-30","0",NULL
"Chad","2020-04-06","0",NULL
"Chad","2020-04-13","0",NULL
"Chad","2020-04-20","0",NULL
"Chad","2020-04-27","10",NULL
"Chad","2020-05-04","21","110.00"
"Chad","2020-05-11","22","4.76"
"Chad","2020-05-18","7","-68.18"
"Chad","2020-05-25","5","-28.57"
"Chad","2020-06-01","4","-20.00"
"Chad","2020-06-08","4","0.00"
"Chad","2020-06-15","1","-75.00"
"Chad","2020-06-22","0","-100.00"
"Chad","2020-06-29","0",NULL
"Chad","2020-07-06","1",NULL
"Chad","2020-07-13","0","-100.00"
"Chad","2020-07-20","0",NULL
"Chad","2020-07-27","0",NULL
"Chile","2020-01-20","0",NULL
"Chile","2020-01-27","0",NULL
"Chile","2020-02-03","0",NULL
"Chile","2020-02-10","0",NULL
"Chile","2020-02-17","0",NULL
"Chile","2020-02-24","0",NULL
"Chile","2020-03-02","0",NULL
"Chile","2020-03-09","0",NULL
"Chile","2020-03-16","1",NULL
"Chile","2020-03-23","6","500.00"
"Chile","2020-03-30","27","350.00"
"Chile","2020-04-06","46","70.37"
"Chile","2020-04-13","53","15.22"
"Chile","2020-04-20","56","5.66"
"Chile","2020-04-27","71","26.79"
"Chile","2020-05-04","52","-26.76"
"Chile","2020-05-11","138","165.38"
"Chile","2020-05-18","268","94.20"
"Chile","2020-05-25","336","25.37"
"Chile","2020-06-01","583","73.51"
"Chile","2020-06-08","1686","189.19"
"Chile","2020-06-15","1156","-31.44"
"Chile","2020-06-22","1030","-10.90"
"Chile","2020-06-29","799","-22.43"
"Chile","2020-07-06","671","-16.02"
"Chile","2020-07-13","1524","127.12"
"Chile","2020-07-20","609","-60.04"
"Chile","2020-07-27","75","-87.68"
"China","2020-01-20","39",NULL
"China","2020-01-27","305","682.05"
"China","2020-02-03","544","78.36"
"China","2020-02-10","861","58.27"
"China","2020-02-17","679","-21.14"
"China","2020-02-24","427","-37.11"
"China","2020-03-02","228","-46.60"
"China","2020-03-09","103","-54.82"
"China","2020-03-16","71","-31.07"
"China","2020-03-23","30","-57.75"
"China","2020-03-30","29","-3.33"
"China","2020-04-06","10","-65.52"
"China","2020-04-13","1293","12830.00"
"China","2020-04-20","1","-99.92"
"China","2020-04-27","0","-100.00"
"China","2020-05-04","0",NULL
"China","2020-05-11","1",NULL
"China","2020-05-18","0","-100.00"
"China","2020-05-25","0",NULL
"China","2020-06-01","0",NULL
"China","2020-06-08","0",NULL
"China","2020-06-15","1",NULL
"China","2020-06-22","2","100.00"
"China","2020-06-29","0","-100.00"
"China","2020-07-06","0",NULL
"China","2020-07-13","5",NULL
"China","2020-07-20","6","20.00"
"China","2020-07-27","4","-33.33"
"Colombia","2020-01-20","0",NULL
"Colombia","2020-01-27","0",NULL
"Colombia","2020-02-03","0",NULL
"Colombia","2020-02-10","0",NULL
"Colombia","2020-02-17","0",NULL
"Colombia","2020-02-24","0",NULL
"Colombia","2020-03-02","0",NULL
"Colombia","2020-03-09","0",NULL
"Colombia","2020-03-16","2",NULL
"Colombia","2020-03-23","8","300.00"
"Colombia","2020-03-30","25","212.50"
"Colombia","2020-04-06","74","196.00"
"Colombia","2020-04-13","70","-5.41"
"Colombia","2020-04-20","65","-7.14"
"Colombia","2020-04-27","96","47.69"
"Colombia","2020-05-04","123","28.13"
"Colombia","2020-05-11","111","-9.76"
"Colombia","2020-05-18","153","37.84"
"Colombia","2020-05-25","212","38.56"
"Colombia","2020-06-01","320","50.94"
"Colombia","2020-06-08","408","27.50"
"Colombia","2020-06-15","570","39.71"
"Colombia","2020-06-22","941","65.09"
"Colombia","2020-06-29","886","-5.84"
"Colombia","2020-07-06","1243","40.29"
"Colombia","2020-07-13","1429","14.96"
"Colombia","2020-07-20","1533","7.28"
"Colombia","2020-07-27","508","-66.86"
"Comoros","2020-01-20","0",NULL
"Comoros","2020-01-27","0",NULL
"Comoros","2020-02-03","0",NULL
"Comoros","2020-02-10","0",NULL
"Comoros","2020-02-17","0",NULL
"Comoros","2020-02-24","0",NULL
"Comoros","2020-03-02","0",NULL
"Comoros","2020-03-09","0",NULL
"Comoros","2020-03-16","0",NULL
"Comoros","2020-03-23","0",NULL
"Comoros","2020-03-30","0",NULL
"Comoros","2020-04-06","0",NULL
"Comoros","2020-04-13","0",NULL
"Comoros","2020-04-20","0",NULL
"Comoros","2020-04-27","0",NULL
"Comoros","2020-05-04","1",NULL
"Comoros","2020-05-11","0","-100.00"
"Comoros","2020-05-18","0",NULL
"Comoros","2020-05-25","1",NULL
"Comoros","2020-06-01","0","-100.00"
"Comoros","2020-06-08","0",NULL
"Comoros","2020-06-15","3",NULL
"Comoros","2020-06-22","2","-33.33"
"Comoros","2020-06-29","0","-100.00"
"Comoros","2020-07-06","0",NULL
"Comoros","2020-07-13","0",NULL
"Comoros","2020-07-20","0",NULL
"Comoros","2020-07-27","0",NULL
"Congo (Brazzaville)","2020-01-20","0",NULL
"Congo (Brazzaville)","2020-01-27","0",NULL
"Congo (Brazzaville)","2020-02-03","0",NULL
"Congo (Brazzaville)","2020-02-10","0",NULL
"Congo (Brazzaville)","2020-02-17","0",NULL
"Congo (Brazzaville)","2020-02-24","0",NULL
"Congo (Brazzaville)","2020-03-02","0",NULL
"Congo (Brazzaville)","2020-03-09","0",NULL
"Congo (Brazzaville)","2020-03-16","0",NULL
"Congo (Brazzaville)","2020-03-23","0",NULL
"Congo (Brazzaville)","2020-03-30","5",NULL
"Congo (Brazzaville)","2020-04-06","0","-100.00"
"Congo (Brazzaville)","2020-04-13","1",NULL
"Congo (Brazzaville)","2020-04-20","0","-100.00"
"Congo (Brazzaville)","2020-04-27","3",NULL
"Congo (Brazzaville)","2020-05-04","1","-66.67"
"Congo (Brazzaville)","2020-05-11","5","400.00"
"Congo (Brazzaville)","2020-05-18","1","-80.00"
"Congo (Brazzaville)","2020-05-25","4","300.00"
"Congo (Brazzaville)","2020-06-01","2","-50.00"
"Congo (Brazzaville)","2020-06-08","2","0.00"
"Congo (Brazzaville)","2020-06-15","3","50.00"
"Congo (Brazzaville)","2020-06-22","10","233.33"
"Congo (Brazzaville)","2020-06-29","7","-30.00"
"Congo (Brazzaville)","2020-07-06","3","-57.14"
"Congo (Brazzaville)","2020-07-13","2","-33.33"
"Congo (Brazzaville)","2020-07-20","2","0.00"
"Congo (Brazzaville)","2020-07-27","3","50.00"
"Congo (Kinshasa)","2020-01-20","0",NULL
"Congo (Kinshasa)","2020-01-27","0",NULL
"Congo (Kinshasa)","2020-02-03","0",NULL
"Congo (Kinshasa)","2020-02-10","0",NULL
"Congo (Kinshasa)","2020-02-17","0",NULL
"Congo (Kinshasa)","2020-02-24","0",NULL
"Congo (Kinshasa)","2020-03-02","0",NULL
"Congo (Kinshasa)","2020-03-09","0",NULL
"Congo (Kinshasa)","2020-03-16","1",NULL
"Congo (Kinshasa)","2020-03-23","5","400.00"
"Congo (Kinshasa)","2020-03-30","12","140.00"
"Congo (Kinshasa)","2020-04-06","2","-83.33"
"Congo (Kinshasa)","2020-04-13","5","150.00"
"Congo (Kinshasa)","2020-04-20","3","-40.00"
"Congo (Kinshasa)","2020-04-27","5","66.67"
"Congo (Kinshasa)","2020-05-04","8","60.00"
"Congo (Kinshasa)","2020-05-11","20","150.00"
"Congo (Kinshasa)","2020-05-18","2","-90.00"
"Congo (Kinshasa)","2020-05-25","9","350.00"
"Congo (Kinshasa)","2020-06-01","13","44.44"
"Congo (Kinshasa)","2020-06-08","22","69.23"
"Congo (Kinshasa)","2020-06-15","23","4.55"
"Congo (Kinshasa)","2020-06-22","27","17.39"
"Congo (Kinshasa)","2020-06-29","25","-7.41"
"Congo (Kinshasa)","2020-07-06","7","-72.00"
"Congo (Kinshasa)","2020-07-13","5","-28.57"
"Congo (Kinshasa)","2020-07-20","10","100.00"
"Congo (Kinshasa)","2020-07-27","4","-60.00"
"Costa Rica","2020-01-20","0",NULL
"Costa Rica","2020-01-27","0",NULL
"Costa Rica","2020-02-03","0",NULL
"Costa Rica","2020-02-10","0",NULL
"Costa Rica","2020-02-17","0",NULL
"Costa Rica","2020-02-24","0",NULL
"Costa Rica","2020-03-02","0",NULL
"Costa Rica","2020-03-09","0",NULL
"Costa Rica","2020-03-16","2",NULL
"Costa Rica","2020-03-23","0","-100.00"
"Costa Rica","2020-03-30","0",NULL
"Costa Rica","2020-04-06","1",NULL
"Costa Rica","2020-04-13","2","100.00"
"Costa Rica","2020-04-20","1","-50.00"
"Costa Rica","2020-04-27","0","-100.00"
"Costa Rica","2020-05-04","1",NULL
"Costa Rica","2020-05-11","3","200.00"
"Costa Rica","2020-05-18","0","-100.00"
"Costa Rica","2020-05-25","0",NULL
"Costa Rica","2020-06-01","0",NULL
"Costa Rica","2020-06-08","2",NULL
"Costa Rica","2020-06-15","0","-100.00"
"Costa Rica","2020-06-22","3",NULL
"Costa Rica","2020-06-29","4","33.33"
"Costa Rica","2020-07-06","11","175.00"
"Costa Rica","2020-07-13","32","190.91"
"Costa Rica","2020-07-20","42","31.25"
"Costa Rica","2020-07-27","11","-73.81"
"Cote d'Ivoire","2020-01-20","0",NULL
"Cote d'Ivoire","2020-01-27","0",NULL
"Cote d'Ivoire","2020-02-03","0",NULL
"Cote d'Ivoire","2020-02-10","0",NULL
"Cote d'Ivoire","2020-02-17","0",NULL
"Cote d'Ivoire","2020-02-24","0",NULL
"Cote d'Ivoire","2020-03-02","0",NULL
"Cote d'Ivoire","2020-03-09","0",NULL
"Cote d'Ivoire","2020-03-16","0",NULL
"Cote d'Ivoire","2020-03-23","1",NULL
"Cote d'Ivoire","2020-03-30","2","100.00"
"Cote d'Ivoire","2020-04-06","2","0.00"
"Cote d'Ivoire","2020-04-13","4","100.00"
"Cote d'Ivoire","2020-04-20","5","25.00"
"Cote d'Ivoire","2020-04-27","3","-40.00"
"Cote d'Ivoire","2020-05-04","4","33.33"
"Cote d'Ivoire","2020-05-11","6","50.00"
"Cote d'Ivoire","2020-05-18","3","-50.00"
"Cote d'Ivoire","2020-05-25","3","0.00"
"Cote d'Ivoire","2020-06-01","3","0.00"
"Cote d'Ivoire","2020-06-08","9","200.00"
"Cote d'Ivoire","2020-06-15","9","0.00"
"Cote d'Ivoire","2020-06-22","12","33.33"
"Cote d'Ivoire","2020-06-29","8","-33.33"
"Cote d'Ivoire","2020-07-06","10","25.00"
"Cote d'Ivoire","2020-07-13","8","-20.00"
"Cote d'Ivoire","2020-07-20","4","-50.00"
"Cote d'Ivoire","2020-07-27","0","-100.00"
"Croatia","2020-01-20","0",NULL
"Croatia","2020-01-27","0",NULL
"Croatia","2020-02-03","0",NULL
"Croatia","2020-02-10","0",NULL
"Croatia","2020-02-17","0",NULL
"Croatia","2020-02-24","0",NULL
"Croatia","2020-03-02","0",NULL
"Croatia","2020-03-09","0",NULL
"Croatia","2020-03-16","1",NULL
"Croatia","2020-03-23","5","400.00"
"Croatia","2020-03-30","9","80.00"
"Croatia","2020-04-06","8","-11.11"
"Croatia","2020-04-13","24","200.00"
"Croatia","2020-04-20","8","-66.67"
"Croatia","2020-04-27","24","200.00"
"Croatia","2020-05-04","11","-54.17"
"Croatia","2020-05-11","5","-54.55"
"Croatia","2020-05-18","4","-20.00"
"Croatia","2020-05-25","4","0.00"
"Croatia","2020-06-01","1","-75.00"
"Croatia","2020-06-08","3","200.00"
"Croatia","2020-06-15","0","-100.00"
"Croatia","2020-06-22","0",NULL
"Croatia","2020-06-29","6",NULL
"Croatia","2020-07-06","6","0.00"
"Croatia","2020-07-13","1","-83.33"
"Croatia","2020-07-20","16","1500.00"
"Croatia","2020-07-27","3","-81.25"
"Cuba","2020-01-20","0",NULL
"Cuba","2020-01-27","0",NULL
"Cuba","2020-02-03","0",NULL
"Cuba","2020-02-10","0",NULL
"Cuba","2020-02-17","0",NULL
"Cuba","2020-02-24","0",NULL
"Cuba","2020-03-02","0",NULL
"Cuba","2020-03-09","0",NULL
"Cuba","2020-03-16","1",NULL
"Cuba","2020-03-23","2","100.00"
"Cuba","2020-03-30","5","150.00"
"Cuba","2020-04-06","10","100.00"
"Cuba","2020-04-13","16","60.00"
"Cuba","2020-04-20","20","25.00"
"Cuba","2020-04-27","13","-35.00"
"Cuba","2020-05-04","10","-23.08"
"Cuba","2020-05-11","2","-80.00"
"Cuba","2020-05-18","3","50.00"
"Cuba","2020-05-25","1","-66.67"
"Cuba","2020-06-01","0","-100.00"
"Cuba","2020-06-08","1",NULL
